Group	Gene 1	Gene 2	Ks
4524	124540.1	313110.1	0.2602
4524	313110.1	393710.1	0.2602
4526	124570.1	220490.2	0.2118
4528	124680.1	382510.1	0.2663
4529	252820.1	289150.2	0.2224
4531	124960.1	214450.1	0.2596
4534	125120.1	374430.1	0.2226
4540	329430.1	242140.2	0.247
4541	125650.3	368510.4	0.2269
4542	125660.1	368520.1	0.2957
4543	125690.1	236610.1	0.2237
4548	126030.1	354880.1	0.2132
455	9260.1	151670.1	0.2179
4552	126260.1	348640.1	0.2884
4557	126520.2	214420.1	0.2248
4559	126620.1	370680.1	0.2717
456	9300.1	177870.1	0.233
456	188020.1	177870.1	0.2469
4564	126960.1	318520.1	0.2052
4566	127000.1	318540.1	0.2554
4566	336830.1	318540.1	0.2097
4567	363120.1	266290.3	0.2079
4567	355480.1	295770.2	0.2374
4568	127060.1	163960.1	0.2723
4570	127080.1	163920.1	0.2575
4572	202960.1	320810.1	0.2017
4573	127170.1	254510.1	0.2386
4574	127230.1	165070.1	0.2907
4578	127310.1	290090.1	0.2235
4580	127450.1	259410.1	0.2922
4581	127470.1	259440.1	0.2243
4587	127580.1	270260.1	0.2051
4588	127590.1	233250.1	0.2562
4589	127620.1	161770.1	0.2672
4590	127640.2	161760.1	0.2606
4591	127660.1	161750.1	0.2712
4592	127700.1	127710.1	0.2788
4595	127840.1	378510.1	0.2031
4596	127870.1	139440.1	0.2571
4598	127890.1	257170.1	0.2033
4599	127900.1	257180.2	0.2685
4600	127960.1	281400.1	0.2625
4602	128000.1	332300.1	0.2349
4609	128170.1	140050.1	0.2817
461	9420.1	115870.1	0.2216
461	115870.1	163150.1	0.2216
4611	128220.2	395360.1	0.2237
4612	128260.1	234850.1	0.2394
4613	186620.1	241060.1	0.2334
4616	128420.1	375840.1	0.2299
4619	128490.1	134390.1	0.2791
4620	128500.1	134380.1	0.2658
4621	128520.1	134370.1	0.2423
4623	128550.1	134340.1	0.2969
4626	128710.1	244640.1	0.2193
4630	128930.1	176290.1	0.2949
4636	129260.1	227280.1	0.2983
4637	256550.1	264090.1	0.2181
4640	129560.1	155440.1	0.2115
4641	129610.2	346530.1	0.2339
4642	129620.1	346540.1	0.2639
4645	129680.1	371080.1	0.2565
4646	129690.1	312150.1	0.2654
4647	129710.2	309530.1	0.2207
4647	129710.2	170010.1	0.2202
4648	129720.1	170000.1	0.2529
4651	129820.1	370610.1	0.2552
4652	129830.2	370620.3	0.2463
4656	130000.1	220820.1	0.2575
4657	130010.2	220830.1	0.2588
4658	130050.1	334320.1	0.211
4659	130160.1	189200.1	0.2376
4660	130170.1	400510.1	0.2131
4661	130180.1	216630.1	0.2411
4662	186350.1	319580.1	0.2562
4662	186350.1	330250.1	0.2701
4665	130260.2	144690.1	0.2133
4666	130270.1	144700.1	0.2575
4667	178970.1	257560.1	0.2608
4669	130460.1	317360.1	0.283
467	9520.1	87760.2	0.2107
4674	130640.1	187890.1	0.2016
4676	130700.2	188450.1	0.2083
4677	130720.1	185820.2	0.2544
468	9530.1	87770.1	0.2159
4680	130760.1	326630.1	0.2142
4681	130790.1	326620.1	0.2304
4682	130810.3	159420.1	0.222
4682	245390.1	166200.1	0.2553
4685	130900.1	282350.1	0.2536
4689	273190.1	52400.1	0.2375
4692	131260.1	307530.1	0.2728
4693	131360.3	205260.2	0.2161
4696	131470.1	249310.1	0.2316
4697	131500.1	196730.1	0.22
4698	131550.1	193050.1	0.2256
4698	379260.1	32390.3	0.2897
4699	131560.1	193060.1	0.2709
4700	131570.1	193070.1	0.2979
4701	131650.1	361300.1	0.2544
4703	131760.1	153700.1	0.219
4705	131850.1	288580.1	0.2167
4709	132020.1	166030.1	0.2383
4710	132030.1	166000.1	0.2243
4715	132120.2	206830.1	0.2061
4717	132160.1	313790.1	0.2268
4718	132170.1	313780.1	0.2268
4721	182830.1	325440.1	0.2022
4722	346960.1	209910.1	0.2419
4723	132440.2	314840.1	0.2089
4725	132520.1	339230.2	0.2019
4728	132680.1	197210.1	0.2586
4729	132690.2	197200.1	0.2329
473	9620.1	253310.1	0.214
4732	387060.1	315400.1	0.2784
4733	132980.1	223940.1	0.2448
4733	308750.1	223940.1	0.2055
4734	133010.1	398460.3	0.2036
4737	133160.1	333380.1	0.2368
4738	133230.1	139350.1	0.2006
4739	274740.1	139340.1	0.2436
4741	133290.1	139300.1	0.2334
4742	133300.1	231550.1	0.2626
4743	133430.1	255020.1	0.2472
4746	133500.1	251350.1	0.2008
4747	133550.1	335420.1	0.2577
4748	133570.1	335400.1	0.2006
4750	133630.1	342540.1	0.2251
4751	133640.1	385150.1	0.2635
4752	133670.1	248440.1	0.213
4752	133670.1	177890.2	0.2023
4752	133670.1	232450.2	0.2109
4753	133700.1	311760.1	0.2682
4757	133820.1	145160.1	0.242
4761	133990.1	299030.1	0.2544
4762	134000.1	299040.1	0.2833
4763	134060.1	169880.1	0.278
4764	134120.1	286550.1	0.2087
4767	186260.3	299780.1	0.2407
4769	134310.1	385420.1	0.2634
4775	134650.1	179660.1	0.256
4779	134700.1	232140.1	0.2902
478	371620.1	126660.1	0.2053
4780	134800.1	244890.1	0.2336
4781	135010.1	154570.1	0.2585
4782	135020.1	211780.3	0.204
4784	149220.1	196580.1	0.2078
4784	196580.1	149240.1	0.2244
4785	135170.1	261030.1	0.2095
4786	135190.1	161530.1	0.2889
4792	135480.1	374370.1	0.244
4795	135620.1	156040.1	0.2549
4797	135660.1	175250.1	0.2726
480	9830.1	154460.1	0.2263
4806	135980.1	267340.1	0.203
4808	136000.1	267380.2	0.2724
4810	136130.1	374160.1	0.2029
4811	136140.1	374170.1	0.2576
4812	136150.3	374180.1	0.2399
4813	136170.1	142860.2	0.2801
4814	136270.1	210130.1	0.2321
4814	206640.2	104840.1	0.25
4815	136320.1	377970.1	0.2624
4818	136470.1	281770.1	0.2581
4819	136520.1	222350.1	0.264
4822	219090.1	355610.1	0.2904
4822	352260.1	155840.1	0.2484
4827	136830.1	266920.1	0.2517
483	9920.1	318940.1	0.2507
4830	136950.1	357270.4	0.2308
4833	137080.1	325290.1	0.2415
4835	203820.1	174860.1	0.2165
4835	203820.1	316800.1	0.2767
4838	137240.1	218580.1	0.2435
4842	137310.1	250920.1	0.2392
4844	137330.1	382910.1	0.2007
4845	137350.2	375200.1	0.2005
4849	137450.1	183580.1	0.2442
485	9940.1	116450.3	0.2365
485	315900.1	274900.1	0.2058
4850	137480.1	183540.2	0.2369
4853	137590.1	300690.1	0.2653
4856	137800.1	249640.1	0.2062
4858	137980.1	374530.1	0.291
4859	138010.1	203850.1	0.2719
4859	294310.1	170570.1	0.2633
486	9970.1	32280.1	0.2327
4861	138100.1	179470.1	0.2611
4862	138120.1	142930.1	0.2254
4863	138130.1	142940.1	0.221
4864	181900.1	157220.1	0.2374
4865	138160.1	143010.1	0.2197
4867	138190.1	143020.3	0.2971
4869	138230.2	143030.3	0.242
4871	138270.1	320670.1	0.2883
4872	138310.1	320630.1	0.2833
4873	138330.1	260760.1	0.2834
4873	138330.1	373030.1	0.261
4875	212230.1	156380.1	0.2007
4876	138430.1	244470.1	0.2609
4877	138460.1	297630.1	0.2871
488	10000.1	32320.1	0.2329
4883	138770.1	373540.1	0.2867
4888	379300.1	237820.2	0.2217
489	10040.1	32350.1	0.2379
4890	139000.1	148330.1	0.2804
4890	245330.1	148330.1	0.2804
4894	139230.1	334040.1	0.2185
4897	139420.1	377060.1	0.2141
4898	139520.1	365540.1	0.2295
490	10070.1	85270.1	0.2398
4903	139700.1	360330.2	0.277
4904	139710.1	360350.1	0.2521
4906	139750.1	153060.1	0.2745
4907	139760.1	371790.1	0.2403
4909	139790.1	152620.1	0.2562
4910	139890.1	294190.1	0.2159
4913	139980.2	294230.1	0.2753
4915	140090.1	243360.1	0.2943
4917	296370.2	325950.1	0.202
4918	140280.1	308380.1	0.2259
4919	140330.1	146000.1	0.2318
492	47270.1	82730.1	0.2932
4923	140470.1	228090.1	0.2421
4924	140510.1	201760.1	0.254
4926	140620.1	189460.1	0.2787
4928	140760.1	236200.1	0.2491
4930	140830.1	305410.1	0.2941
4933	141020.1	245280.1	0.2163
4935	141120.1	381440.1	0.214
4936	141130.1	381450.1	0.2805
4939	141250.1	373400.1	0.2862
494	10120.1	85230.1	0.2408
4942	141340.1	178070.1	0.2045
4943	141360.1	178060.1	0.2961
4945	141540.1	259530.1	0.2014
4946	141600.1	227910.1	0.2066
4946	338720.1	244930.1	0.2461
4948	141730.1	162270.1	0.2335
495	354110.1	289600.1	0.2216
4953	141870.3	301890.1	0.2662
4954	141930.1	149790.1	0.2094
496	237490.1	353880.1	0.2006
4962	142170.1	308170.1	0.2267
4964	142210.1	333790.1	0.2326
4966	142240.1	163690.1	0.2453
4968	142270.1	163720.1	0.2578
4969	142290.1	331660.1	0.2279
4970	142360.1	388740.1	0.2083
4970	142360.1	337290.1	0.206
4971	142400.1	311340.1	0.285
4972	142480.1	383380.1	0.207
4975	142610.1	394680.1	0.2058
4979	142900.1	206650.1	0.2082
498	10210.1	101390.1	0.2521
498	267910.1	260880.1	0.2178
4980	142910.1	251970.1	0.2957
4983	143140.2	368380.1	0.2104
4984	290560.1	361250.1	0.2127
4985	143300.1	282720.1	0.2215
4989	143400.1	327740.1	0.2478
4990	251650.1	229670.1	0.2793
4994	143560.1	186280.1	0.265
4996	143630.1	397160.1	0.2217
4998	143730.1	200380.1	0.2003
5	40.1	113060.1	0.2951
500	10230.1	384750.1	0.2097
5000	143760.1	310730.1	0.2855
5009	210880.1	144010.1	0.2052
5010	144020.1	210890.1	0.2832
5011	144040.1	398080.1	0.2765
5012	297230.1	305280.1	0.2302
5014	144240.1	246310.2	0.2282
5016	144350.1	318040.2	0.2182
5018	312760.1	360460.1	0.2284
502	10260.1	384730.1	0.2361
5020	144610.1	188890.1	0.2356
5021	144650.1	163020.1	0.2338
5025	144940.2	347380.3	0.2424
5028	145000.1	397150.1	0.2128
5030	145050.1	356720.1	0.2876
5032	145070.1	334480.1	0.2193
5036	192450.1	338030.1	0.2587
5038	145410.1	363870.1	0.2816
5039	145450.1	268670.1	0.2597
504	10280.2	100090.1	0.2043
5044	202370.2	337600.1	0.2212
5045	145890.1	398290.3	0.2125
5048	145960.1	221220.2	0.2496
505	10320.1	319280.1	0.2779
505	10320.1	319260.1	0.2642
505	319280.1	319260.1	0.298
5050	389070.1	289560.1	0.2133
5052	146270.1	276400.1	0.2578
5053	146280.1	146290.1	0.2665
5053	276410.1	146290.1	0.2079
5055	291160.1	161490.1	0.2401
5056	146500.1	329750.2	0.2687
5057	146520.1	329760.1	0.2748
506	169320.1	89940.1	0.2352
5061	146580.1	198910.1	0.2139
5062	146630.1	210500.3	0.2718
5063	146650.1	365510.1	0.2077
5064	146730.1	247720.2	0.2567
5066	146790.1	222980.1	0.2131
5066	146790.1	364290.1	0.2263
5066	146770.1	364290.1	0.2703
5067	146810.2	224210.1	0.2668
5068	146820.2	224200.1	0.2352
5069	146830.1	224190.1	0.2634
507	10390.1	379370.1	0.2791
5076	147450.1	329940.2	0.2636
5078	147590.1	253970.2	0.2377
508	10400.1	154550.1	0.2317
5081	147880.1	172030.1	0.2826
5082	147900.1	335820.1	0.2508
5086	148100.1	181130.2	0.2127
5087	148110.1	276430.1	0.2259
5088	148150.1	236350.1	0.2267
509	10440.1	270660.1	0.2811
5092	148470.1	148480.1	0.2976
5097	149050.1	301670.1	0.2195
5099	149190.1	387860.1	0.2724
5100	149200.1	387870.1	0.2258
5101	149260.1	196560.1	0.2751
5103	149370.1	222820.1	0.2991
5105	149400.1	321730.1	0.2059
5107	149440.1	366900.1	0.2433
5108	149450.1	254940.1	0.231
5109	149460.1	254910.1	0.2868
511	10500.1	174890.1	0.2413
511	135830.1	296510.1	0.2283
5113	149520.1	149530.1	0.2707
5117	149820.1	353330.1	0.2906
5118	149830.1	353320.2	0.2375
5119	149840.1	353310.4	0.2302
512	12310.1	241940.1	0.211
5120	149850.1	241330.1	0.2349
5121	149870.1	241310.1	0.2381
5122	385160.1	327540.1	0.2693
5124	150080.2	392900.1	0.2772
5126	150100.1	362640.1	0.2066
513	10540.2	280710.1	0.2252
5131	150230.1	157480.1	0.2443
5138	150350.2	373610.1	0.2324
5141	354780.1	306600.1	0.2489
5145	361960.1	227580.1	0.2005
5146	151010.1	343710.1	0.2796
5146	343710.1	384520.1	0.2202
5147	151050.1	316960.1	0.2424
5149	151080.1	299520.2	0.2936
5149	159800.2	165900.1	0.2137
5155	151420.2	259460.1	0.2498
5158	151540.1	225510.1	0.2059
5159	151590.1	353710.2	0.2386
5162	324770.1	177830.1	0.2394
5166	151770.1	289280.1	0.2019
5168	151830.1	174620.1	0.2744
5170	151900.1	168200.1	0.2398
5172	151950.1	372560.1	0.2189
5173	151970.1	185620.1	0.2739
5174	151980.1	205270.4	0.241
5175	152010.1	268780.1	0.2994
5176	152100.1	179420.1	0.2703
5178	152220.1	394050.1	0.2608
5179	152250.1	231880.1	0.2069
518	10670.1	377710.1	0.2946
5180	152350.1	160140.2	0.2539
5181	152370.1	202920.1	0.2333
5183	152410.1	264880.1	0.2048
5184	152460.1	156660.1	0.261
5186	152490.1	342630.1	0.2087
5188	152530.1	351780.1	0.2026
5189	152720.1	287650.1	0.2696
5190	152730.1	287660.1	0.2273
5191	152840.1	253080.1	0.2644
5193	152990.1	278470.1	0.264
5194	153000.1	278460.1	0.2004
5195	304490.1	240950.1	0.2388
5195	159590.1	240950.1	0.2388
5199	153140.1	372850.1	0.2952
5203	153620.1	310450.1	0.2009
5209	154000.1	304310.1	0.2561
521	10740.1	44450.1	0.2889
5211	197840.1	397090.2	0.2693
5212	154070.1	304240.1	0.2283
5213	154100.2	292280.2	0.2014
5214	154110.1	399300.1	0.2812
5216	154220.1	175110.1	0.2287
5217	154230.1	175120.1	0.2487
5218	154240.1	175130.1	0.2474
5219	154300.1	175170.1	0.2015
5223	214620.3	175940.1	0.2739
5224	154510.1	304000.2	0.2244
5225	154520.1	279800.1	0.2491
5227	154620.1	185510.1	0.2173
5228	154690.1	186790.1	0.2514
5229	154730.1	296150.1	0.2101
5232	154870.1	217430.1	0.2553
5234	154950.1	265090.2	0.23
5235	154980.1	265100.1	0.2314
5237	155000.1	264420.2	0.2404
5237	362040.1	192890.1	0.2046
5239	155230.1	240130.1	0.2356
5240	155240.2	240120.1	0.2212
5241	155270.1	240080.1	0.2469
5241	155280.1	240080.1	0.2565
5243	155310.1	240020.1	0.2406
5244	155330.1	239980.1	0.211
5248	155530.1	345280.2	0.2502
5250	155630.1	199090.1	0.2337
5251	155690.1	353800.1	0.2943
5252	155710.1	186130.1	0.2572
5253	155770.1	236460.2	0.2297
5255	155850.1	352250.1	0.227
5257	155890.1	207610.1	0.2809
5262	156430.1	312470.1	0.2139
5263	156440.2	312460.3	0.286
5264	188940.2	309260.1	0.203
5265	156470.2	268570.1	0.2112
5266	156490.2	268560.2	0.2055
5267	156530.1	292520.1	0.262
5268	156820.1	217130.1	0.2026
5268	260350.1	256360.1	0.2261
5268	256360.1	253460.1	0.2737
5270	156910.1	182920.1	0.2314
5271	157010.1	309640.1	0.2983
5274	157110.1	216380.2	0.2042
5278	157440.1	157470.1	0.2184
5280	157540.1	267070.2	0.2037
5285	157780.1	383750.1	0.201
5286	157920.1	392510.1	0.2972
5291	158350.1	381470.1	0.2369
5292	158490.1	189270.1	0.2956
5293	158510.1	158530.1	0.215
5293	158530.1	189290.1	0.215
5294	158570.1	199240.1	0.2349
5295	352900.1	294050.1	0.2677
5297	158620.1	328080.2	0.2924
53	1090.1	166860.1	0.2165
530	253190.1	96750.1	0.2045
5307	159320.1	267460.1	0.2055
5307	313470.1	267460.1	0.2211
5309	159360.1	366240.1	0.2853
5311	159400.1	358180.2	0.224
5313	159520.1	247980.1	0.2798
5313	319870.1	85960.2	0.2953
5314	159530.1	357510.1	0.2383
5315	159540.1	357530.3	0.2588
5316	159560.1	166900.1	0.2389
5316	174150.1	393810.1	0.2609
5319	159710.1	164400.1	0.2067
532	10950.1	15220.1	0.2026
5325	160020.1	358890.1	0.2017
5327	160070.1	350400.1	0.2328
5327	187410.1	350400.1	0.2659
5330	160520.1	257210.1	0.287
5331	160550.1	260540.1	0.2343
5332	307160.1	356220.1	0.2793
5333	160680.1	388280.1	0.277
5337	161030.2	199840.1	0.2156
5339	161140.1	329100.1	0.2019
5340	161150.1	329090.3	0.2309
5343	161400.1	182780.1	0.2246
5345	161680.1	376960.1	0.293
5345	376960.1	393390.1	0.2366
5348	161780.2	313490.3	0.2388
5350	161850.1	265520.1	0.217
5355	162010.1	293880.1	0.2892
5355	235940.1	380520.1	0.2052
5358	162130.1	214920.3	0.204
5361	162400.1	308050.1	0.223
5361	162400.1	214060.1	0.2243
5363	162440.1	315960.1	0.2317
5366	162780.1	395100.1	0.227
5367	162860.1	233170.1	0.2033
5368	162910.2	244140.1	0.2113
5369	214000.1	362760.1	0.2158
5370	163050.1	166920.1	0.2286
5372	163260.1	248690.1	0.2093
5373	163330.1	364590.1	0.2286
5375	163490.1	274320.2	0.2717
5376	163510.2	274310.1	0.2229
5377	163520.2	362430.1	0.2359
5378	163530.1	267020.1	0.2083
538	11040.1	66630.1	0.2225
5380	163560.2	267000.1	0.2219
5386	164100.2	345910.2	0.2661
5388	164250.1	202640.1	0.2113
5390	291780.1	189110.1	0.207
5391	304810.1	200520.1	0.2697
5392	164350.1	320920.1	0.2309
5394	164410.2	395430.1	0.2703
5396	164450.1	395480.1	0.214
5396	164450.1	395490.1	0.2565
5397	164480.1	176050.2	0.2934
5398	164630.1	312580.1	0.2812
54	1170.1	262540.1	0.2087
5400	164650.1	202130.1	0.2236
5402	164720.1	179840.1	0.2748
5403	164730.1	179830.1	0.2239
5407	164800.1	223720.1	0.2169
5408	164930.1	255450.1	0.2804
541	200810.1	351570.1	0.2408
5410	165150.1	398110.1	0.2372
5410	165150.1	166390.1	0.2372
5412	165260.1	251420.1	0.2092
5414	165370.1	359090.1	0.2158
5417	165420.1	322360.1	0.2018
5417	322360.1	263780.1	0.2018
5421	165480.1	197270.1	0.2818
5422	165500.1	191170.1	0.2667
5423	165650.1	298230.1	0.2629
5425	165730.1	236820.1	0.2951
5425	364560.1	236820.1	0.2167
5427	165830.1	396160.1	0.2044
5427	396160.1	255080.1	0.2044
5428	374770.1	257220.1	0.2866
5431	166060.1	219260.1	0.2131
5432	166140.1	311080.1	0.2163
5433	166260.1	292570.1	0.2171
5434	358620.1	349200.1	0.2397
5435	166310.1	220940.1	0.2398
5436	166640.1	265440.1	0.269
5438	166720.1	279370.1	0.2397
5439	166740.1	279380.1	0.2877
5441	166800.1	190000.1	0.252
5442	166870.1	208900.1	0.2036
5443	219870.1	63900.1	0.2289
5446	167080.1	325820.1	0.2605
5447	167100.3	277970.1	0.2047
5453	167330.1	309800.1	0.2774
5453	335040.1	384200.1	0.2029
5456	167480.1	216680.1	0.2709
5457	167520.1	184790.1	0.2749
5458	167540.1	184760.2	0.2252
546	11200.1	29770.1	0.2328
5460	167660.1	228780.1	0.2141
5461	167680.1	293370.1	0.2867
5462	167830.1	276180.1	0.2202
5462	167830.1	276170.1	0.235
5463	167900.1	276240.1	0.2619
5464	168000.1	316150.1	0.2372
5467	168060.1	396620.1	0.2215
5469	268910.1	381280.1	0.2256
5470	219960.1	229790.1	0.2165
5471	168450.1	329220.1	0.2617
5474	168830.1	243650.1	0.2659
5476	169010.1	368390.1	0.2274
5478	284550.1	284560.1	0.2949
5478	242280.1	393720.1	0.2177
548	172980.2	317730.1	0.2719
5480	169200.1	245190.1	0.2116
5481	296160.1	242200.2	0.2345
5481	296160.1	325840.2	0.2306
5482	253240.1	307190.1	0.2142
5483	169260.1	274460.3	0.211
5487	169360.1	279120.2	0.2945
5489	169390.1	200110.1	0.2141
549	11260.1	29730.2	0.2454
549	200900.1	38080.1	0.2435
5492	169730.1	353730.1	0.2942
5499	372300.1	349220.1	0.2334
55	77490.1	288400.1	0.227
5503	170480.1	299660.1	0.2555
5503	299660.1	386560.1	0.2455
5503	299660.1	264060.1	0.2963
5509	170740.1	311300.2	0.2321
551	11280.1	29720.1	0.215
5510	170790.1	298880.1	0.2091
5512	170830.1	361620.1	0.2263
5514	324520.1	264200.1	0.2903
5515	170970.1	242160.2	0.2257
5516	239000.1	171790.1	0.2599
5518	171300.1	292940.1	0.21
552	11290.1	29710.1	0.2749
552	172940.2	317700.1	0.2652
5523	171350.1	278740.2	0.2232
5524	171470.1	205890.1	0.2671
5525	171510.1	289430.1	0.2462
5526	171610.1	200730.1	0.2673
5527	171720.1	216470.1	0.278
5528	171760.1	286260.1	0.212
5529	171780.1	292270.1	0.2468
553	11300.2	258490.1	0.2278
5532	172140.1	219210.1	0.2381
5534	172210.1	235410.1	0.2166
5535	172350.1	198340.1	0.2716
5539	172540.1	323570.1	0.2105
554	11310.1	258500.2	0.235
5541	172650.1	182570.3	0.2644
5544	182610.1	182620.1	0.2311
5546	365900.1	356130.1	0.2558
5547	172900.1	261990.1	0.2098
5547	172900.1	245310.1	0.284
5548	172960.1	317710.1	0.2579
5549	173270.2	368400.1	0.232
555	11320.1	100840.1	0.2843
555	100840.1	204220.1	0.2846
555	220810.1	47690.1	0.2389
5554	173730.1	265020.2	0.2098
5558	173850.1	392000.1	0.2914
5558	309340.1	239450.1	0.264
556	11350.1	242580.1	0.2769
556	261980.1	205420.1	0.2121
5561	173920.1	210940.1	0.2065
5563	173960.1	328880.1	0.2102
5565	174100.1	383980.1	0.2045
5567	174140.1	393820.1	0.2238
557	11360.1	176820.1	0.2286
557	176810.1	176820.1	0.2398
5571	174240.1	288980.1	0.2141
5571	174240.1	273200.2	0.2141
5572	174270.1	396590.1	0.2226
558	11370.1	184740.1	0.2594
5582	174770.1	275980.1	0.2908
5583	174780.4	276000.1	0.2451
5584	174810.1	216070.2	0.2996
5585	174920.1	184560.3	0.2315
5587	174950.1	184580.1	0.2494
5588	192950.1	211380.1	0.2912
5591	175360.1	184670.1	0.2663
5592	175380.1	184690.3	0.2338
5594	175480.1	396010.1	0.2515
5597	175690.1	213120.1	0.2458
5598	175710.1	186900.1	0.2545
560	360310.1	362060.1	0.2142
5600	175810.1	296880.1	0.2418
5602	175920.1	260070.1	0.2551
5603	175970.1	399770.1	0.2483
5604	176100.1	210450.1	0.2324
5606	176260.1	366560.2	0.2458
5607	204430.1	283680.1	0.232
5607	283680.1	204450.1	0.2317
5609	176460.1	219200.1	0.2129
561	11500.1	362050.1	0.2026
561	216900.1	291190.1	0.2913
5610	176680.1	241120.1	0.235
5611	176700.1	241140.1	0.2483
5613	176750.1	214770.1	0.2106
5615	176930.2	258430.1	0.2058
5618	177030.2	298470.2	0.2202
5619	177200.1	243260.1	0.2571
5622	177350.1	205990.1	0.2386
5624	177450.1	271030.1	0.2334
5625	177520.1	312520.1	0.2791
5627	177540.1	236560.1	0.2182
5629	177580.1	316740.1	0.284
5631	177600.1	316700.2	0.2422
5633	177740.3	258560.1	0.202
564	11570.1	367670.1	0.2594
5640	177990.1	201240.3	0.2308
5642	337650.1	221960.1	0.2223
5643	178220.1	299060.2	0.2507
5645	191250.1	385440.1	0.2123
5646	178490.1	229630.1	0.2575
5647	178590.2	214780.1	0.2397
5649	178710.1	375620.1	0.2538
565	11580.2	367660.1	0.2061
5653	178820.1	372780.1	0.2699
5655	178900.4	229110.1	0.2268
5658	178980.1	261210.1	0.2141
5660	179000.1	261230.1	0.2061
5662	295320.1	302840.1	0.2601
5663	179280.1	191080.2	0.2712
5664	179290.1	191090.1	0.2168
5665	179360.1	215720.1	0.288
5670	179620.1	286130.1	0.2489
5677	179850.1	283290.1	0.2451
5678	179860.1	322870.1	0.2186
5679	181410.1	195550.1	0.2456
5679	384820.1	4960.1	0.2637
568	11650.1	367590.1	0.2152
568	157600.1	251880.2	0.2088
5682	180120.1	326010.1	0.2709
5684	180330.1	193000.1	0.2142
5684	193000.1	382650.1	0.2142
5686	180430.1	355600.1	0.2459
5687	180460.1	355580.1	0.2303
5689	180560.1	342440.1	0.2277
5690	180620.1	358410.1	0.2949
5691	209360.1	312050.1	0.2745
5695	181100.1	219450.2	0.2272
5696	181120.1	333710.1	0.2183
5697	181140.1	390640.1	0.272
57	1230.1	5520.1	0.2207
570	355700.1	367550.1	0.2409
5701	181470.1	217440.1	0.2944
5702	181510.1	313810.2	0.2673
5706	181590.1	299390.1	0.2479
5708	181720.1	283890.1	0.2986
5708	283890.1	337710.1	0.293
5709	181740.1	242060.1	0.2295
5710	181760.1	244180.1	0.2524
5712	181840.1	247800.1	0.2002
5712	337750.1	39080.1	0.2252
5713	181980.1	181990.1	0.2481
5715	182010.1	211920.2	0.2888
5716	382340.1	393080.1	0.2136
5718	294890.1	296080.3	0.2125
5718	259930.1	296080.3	0.2154
5726	182710.1	268120.1	0.2127
5727	182720.1	268110.1	0.2545
5731	182980.1	378650.1	0.2063
5737	183260.1	259270.2	0.2015
574	121610.1	369510.1	0.2766
5740	183330.1	385230.1	0.2027
5742	183380.1	280820.1	0.2137
5745	183620.1	395210.1	0.2649
5745	234760.1	283840.1	0.2724
5745	34610.1	338970.1	0.2001
5746	183650.1	215160.4	0.2747
5747	183690.1	215120.1	0.2512
5748	183710.1	256650.1	0.2055
5749	183720.1	256640.1	0.2079
5750	183740.1	256620.1	0.233
5751	183870.1	270690.1	0.2442
5757	279600.1	224670.2	0.2183
5758	184250.1	231270.2	0.2482
5762	184390.2	200230.1	0.2608
5763	184440.1	225460.1	0.234
5763	232840.1	225460.1	0.2603
5763	75880.1	107790.1	0.2696
5767	184620.1	314270.1	0.2759
5773	184970.1	325960.1	0.2487
5773	195500.1	323780.1	0.2328
5775	185030.1	322130.1	0.2253
5775	379790.1	244700.1	0.2779
5776	244750.1	379740.1	0.216
5777	365590.1	365600.1	0.2559
5779	185200.4	185650.1	0.2629
578	11840.1	399600.2	0.2565
5787	185550.1	185560.1	0.2977
5791	185740.1	193610.1	0.2112
5792	185750.1	386360.1	0.2773
5794	185940.1	350670.1	0.2697
5796	185970.2	350630.1	0.2472
5798	186040.1	332520.1	0.2436
5799	186050.1	338420.1	0.2804
58	1250.1	125270.1	0.2221
5802	186110.1	380100.1	0.2501
5803	186310.1	333120.1	0.2302
5805	186360.1	387820.1	0.2548
5807	186490.1	233530.1	0.2672
5809	186610.2	236110.1	0.2095
581	11910.1	73860.1	0.2572
5810	186670.1	195680.1	0.2278
5811	186700.1	203450.2	0.2367
5812	186710.1	203480.1	0.284
5813	186730.1	392210.1	0.2097
5813	186730.1	243010.1	0.2304
5815	186850.2	261580.2	0.274
5816	186880.2	261550.1	0.2321
5820	187070.1	320040.1	0.234
5821	187130.1	277570.1	0.2181
5822	187150.1	313680.1	0.2464
5824	187170.1	362570.2	0.2077
5825	187220.1	308820.1	0.2219
5830	216040.1	252560.1	0.2551
5830	329250.1	252560.1	0.2376
5833	187700.1	343910.1	0.2132
5835	187730.1	202860.1	0.2813
5839	187910.1	259960.1	0.2205
5840	187930.1	223740.1	0.2388
5846	188290.1	305540.1	0.2277
5847	188370.1	209140.1	0.2399
5847	317550.2	64430.1	0.2541
5849	188410.1	390260.1	0.2864
585	12050.1	287620.1	0.2509
585	12050.1	82740.1	0.2891
585	328140.1	287620.1	0.2707
585	279650.1	197930.1	0.2858
585	341350.1	82740.1	0.2491
5851	188560.1	366120.1	0.2511
5851	234040.1	366120.1	0.2519
5852	188680.1	260430.2	0.2946
5856	188790.1	384700.1	0.2269
5859	188880.1	378890.1	0.2742
586	12070.1	341320.1	0.2212
5866	189260.1	366030.1	0.274
5869	189430.1	375760.1	0.2179
587	12110.3	223610.1	0.2614
5873	189530.1	232000.1	0.2569
5873	189530.1	231990.1	0.2921
5873	232000.1	231990.1	0.2196
