Desc	Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea
20007698	20007698	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
20007699	20007699	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
20007700	20007700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007702	20007702	0	2	2	2	0	1	1	2	2	2	2	2	2	1	2	1	1	0	1	1	2	1	2	1	1	0	1	1	0
20007703	20007703	1	1	1	1	2	1	2	1	2	1	0	1	2	1	0	2	1	1	1	1	2	1	1	2	2	2	1	2	2
20007704	20007704	1	0	1	1	1	1	0	1	1	0	1	1	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	0
20007705	20007705	2	0	1	2	2	2	2	0	2	2	1	0	2	2	0	2	1	0	2	1	2	1	2	0	2	2	1	2	2
20007707	20007707	0	1	1	1	2	0	0	2	0	0	2	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1
20007708	20007708	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007709	20007709	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1
20007710	20007710	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1
20007711	20007711	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20007712	20007712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
20007714	20007714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20007715	20007715	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007716	20007716	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007719	20007719	1	0	0	1	1	0	1	0	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1
20007720	20007720	1	1	2	1	2	2	2	1	2	2	1	0	2	1	2	2	1	0	1	1	2	2	2	2	1	2	1	2	2
20007721	20007721	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1
20007722	20007722	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	1	1	0	1	1
20007723	20007723	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1
20007724	20007724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
20007725	20007725	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1
20007726	20007726	1	2	1	2	0	1	1	0	2	2	1	2	1	1	1	2	1	1	1	0	1	2	0	0	1	1	0	2	2
20007727	20007727	2	2	2	1	2	2	2	1	2	1	0	2	2	2	2	2	1	1	2	1	2	2	1	1	2	1	1	1	1
20007728	20007728	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	0	1
20007731	20007731	1	1	1	1	0	1	1	1	1	1	0	2	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1
20007732	20007732	1	0	2	2	3	1	2	3	2	2	2	2	2	1	0	1	2	0	1	0	2	2	2	3	3	1	1	2	1
20007734	20007734	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0
20007735	20007735	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	2
20007736	20007736	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
20007738	20007738	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
20007742	20007742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
20007743	20007743	2	0	1	0	2	1	1	1	2	2	2	2	2	0	0	2	0	0	0	1	2	2	2	1	1	2	2	1	2
20007744	20007744	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0
20007745	20007745	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
20007747	20007747	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1
20007748	20007748	2	2	1	2	2	1	2	1	2	1	2	2	2	2	2	2	1	2	2	1	2	2	1	1	0	2	2	1	1
20007749	20007749	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1
20007750	20007750	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
20007751	20007751	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	1
20007754	20007754	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1
20007755	20007755	2	2	2	1	2	1	2	2	0	1	1	2	1	2	1	1	2	1	1	0	2	0	2	1	1	0	1	0	0
20007756	20007756	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1
20007757	20007757	1	0	1	0	0	1	1	0	1	1	0	3	0	0	1	0	0	0	0	1	2	1	2	0	0	1	1	1	1
20007758	20007758	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1
20007760	20007760	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007761	20007761	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	0	1	1	1	1	2	1
20007762	20007762	1	1	1	1	1	0	3	3	2	1	3	1	1	0	0	1	1	1	0	1	0	1	3	2	3	1	1	2	3
20007763	20007763	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	2	0	0	0	1	1	1	1	1	1	2
20007764	20007764	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0
20007765	20007765	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
20007766	20007766	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1
20007767	20007767	1	0	1	1	1	1	1	2	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	2	2
20007768	20007768	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0
20007769	20007769	1	1	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0
20007770	20007770	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1
20007771	20007771	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1
20007774	20007774	2	1	1	1	1	0	1	1	1	1	2	1	1	1	0	1	1	2	0	1	1	1	1	1	1	1	1	1	2
20007776	20007776	0	0	0	1	2	1	1	0	1	1	1	2	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1
20007779	20007779	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007780	20007780	2	2	2	2	2	2	1	1	2	2	1	2	2	1	1	2	2	2	1	1	2	2	1	1	1	2	1	2	1
20007781	20007781	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1
20007782	20007782	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1
20007783	20007783	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20007784	20007784	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	0	4	1	1	3	2	3	1	1	1	1	3	1
20007785	20007785	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1
20007786	20007786	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
20007787	20007787	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1
20007788	20007788	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0
20007789	20007789	1	1	1	2	2	2	2	0	2	2	1	2	0	1	0	2	1	1	1	1	1	2	2	2	2	2	2	2	3
20007790	20007790	1	1	2	1	2	2	1	1	2	1	0	2	1	1	1	1	1	2	1	1	2	1	2	0	1	1	1	2	1
20007792	20007792	1	1	2	2	2	2	2	1	2	2	1	1	2	1	1	1	2	2	0	2	2	1	2	2	2	2	2	2	2
20007793	20007793	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1
20007794	20007794	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	2
20007795	20007795	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
20007796	20007796	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1
20007799	20007799	1	2	1	0	1	1	1	0	1	1	2	1	1	1	1	0	0	0	1	2	1	2	1	0	1	1	0	0	0
20007801	20007801	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	1
20007802	20007802	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1
20007803	20007803	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1
20007804	20007804	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2
20007805	20007805	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1
20007806	20007806	2	1	1	1	2	2	2	1	2	2	1	2	0	2	1	2	2	2	2	1	1	2	1	1	1	2	1	2	2
20007807	20007807	1	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007808	20007808	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007809	20007809	2	1	2	2	1	2	2	1	2	0	0	2	1	1	0	2	1	0	1	1	2	1	1	1	0	2	1	2	3
20007810	20007810	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20007811	20007811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20007813	20007813	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1
20007814	20007814	1	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	2	1	0	0	0	0	0	1	1	1	1	2
20007817	20007817	1	1	0	1	2	1	1	1	1	1	0	1	2	1	1	1	1	1	1	0	1	1	2	1	0	1	0	2	6
20007819	20007819	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0
20007820	20007820	1	1	1	1	0	1	1	1	1	1	0	2	1	1	1	1	1	1	0	2	2	0	1	1	0	1	1	1	1
20007823	20007823	1	2	2	2	2	2	2	1	2	2	2	2	0	0	2	2	2	0	2	1	2	2	1	1	2	2	2	2	3
20007827	20007827	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
20007828	20007828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1
20007830	20007830	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20007831	20007831	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1
20007832	20007832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20007833	20007833	1	0	0	0	0	1	1	1	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0
20007834	20007834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20007837	20007837	2	1	2	2	1	1	2	1	2	2	2	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	2	1	1
20007839	20007839	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0
20007840	20007840	1	0	2	1	0	1	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	1
20007843	20007843	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
20007844	20007844	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
20007845	20007845	1	1	1	2	1	2	1	1	1	2	0	0	0	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1
20007846	20007846	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2
20007847	20007847	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1
20007848	20007848	1	1	1	2	1	1	0	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1
20007849	20007849	2	1	0	0	0	2	2	2	2	2	1	2	0	1	0	2	1	0	1	0	1	1	1	1	2	1	2	2	2
20007850	20007850	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
20007851	20007851	1	3	0	1	1	1	2	2	0	1	2	2	1	3	1	3	1	2	3	4	0	1	1	3	2	3	1	4	1
20007852	20007852	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007856	20007856	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	1
20007858	20007858	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	2
20007859	20007859	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	2	0	1	1	1	1	1	1	1	1
20007860	20007860	2	1	2	1	2	0	2	2	1	1	1	1	0	1	2	1	0	2	0	1	1	1	2	2	1	1	2	2	1
20007861	20007861	1	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1
20007863	20007863	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20007864	20007864	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	2	1	1	2	2	1	2	2	2	2	2	2	2	2
20007866	20007866	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1
20007867	20007867	2	1	0	1	0	1	1	1	0	2	0	0	0	1	0	2	1	0	0	0	0	1	0	0	1	1	0	1	1
20007868	20007868	1	0	0	1	0	1	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	2
20007869	20007869	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1
20007870	20007870	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
20007872	20007872	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
20007873	20007873	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
20007874	20007874	2	1	1	2	1	1	0	1	2	2	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	2	1	2	1
20007875	20007875	1	1	1	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1
20007877	20007877	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
20007878	20007878	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2
20007880	20007880	1	0	2	0	2	1	2	2	2	2	0	2	2	1	1	2	1	1	1	2	2	2	2	2	2	1	2	2	2
20007881	20007881	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1
20007883	20007883	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1
20007884	20007884	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	2	1	1	0	1	1	0	1	1	1	1	2	1
20007887	20007887	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	2
20007889	20007889	2	1	1	1	1	2	2	2	1	2	3	1	1	3	3	0	0	2	2	2	1	1	1	2	2	2	2	1	1
20007890	20007890	2	2	2	0	1	2	2	2	2	2	0	2	2	2	1	2	2	1	1	1	2	2	2	2	2	2	1	2	3
20007892	20007892	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	2	1	0	0	0	1	1
20007893	20007893	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
20007894	20007894	2	2	1	1	1	2	2	2	2	2	2	1	1	2	2	1	0	2	2	2	0	0	1	1	2	2	2	1	3
20007895	20007895	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1
20007896	20007896	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
20007897	20007897	2	1	2	1	2	1	1	0	2	2	1	2	2	1	2	1	0	2	0	1	2	2	2	0	1	2	1	2	2
20007900	20007900	1	0	1	2	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	0	1	1	1	1	1	0	0	1	2
20007901	20007901	1	1	0	1	0	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
20007902	20007902	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007904	20007904	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1
20007905	20007905	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	1
20007906	20007906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1
20007907	20007907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007908	20007908	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007909	20007909	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1
20007910	20007910	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1
20007911	20007911	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	0	1	1
20007912	20007912	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1
20007914	20007914	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
20007915	20007915	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1
20007916	20007916	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	0	1
20007918	20007918	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1
20007919	20007919	1	1	1	1	1	1	2	2	1	1	1	1	0	1	0	0	1	1	1	2	1	1	0	2	0	1	0	1	3
20007920	20007920	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
20007922	20007922	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
20007924	20007924	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1
20007925	20007925	1	1	0	1	0	1	1	1	0	1	1	1	0	1	2	2	2	1	1	1	2	0	1	1	1	1	1	1	0
20007926	20007926	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1
20007927	20007927	2	1	1	1	2	1	2	2	2	2	2	1	1	1	1	2	2	2	1	2	2	1	2	1	2	1	2	2	1
20007928	20007928	1	3	2	2	1	1	2	3	2	2	3	2	2	1	1	0	1	1	2	2	2	1	2	1	0	1	3	2	2
20007929	20007929	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1
20007930	20007930	1	1	0	1	2	1	1	0	1	1	0	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007931	20007931	1	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007932	20007932	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	1
20007933	20007933	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0
20007934	20007934	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	2	3
20007935	20007935	1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1
20007936	20007936	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	0	1	1	1	0	2	1
20007937	20007937	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	0	1	1	1	1	2	2	2	1	2
20007938	20007938	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
20007939	20007939	2	2	1	2	2	2	1	2	2	2	1	1	1	2	2	2	1	2	2	1	2	2	1	1	2	2	1	1	3
20007940	20007940	2	1	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	1	2	1	1	2	2	2	2	2
20007942	20007942	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1
20007943	20007943	2	1	0	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	1
20007945	20007945	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1
20007946	20007946	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20007948	20007948	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
20007949	20007949	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1
20007950	20007950	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1
20007951	20007951	1	1	1	1	2	2	1	1	2	2	1	2	2	2	1	1	1	2	3	1	2	2	1	1	1	2	2	1	3
20007952	20007952	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1
20007953	20007953	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007956	20007956	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	1	1	0	1	1
20007958	20007958	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1
20007959	20007959	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1
20007961	20007961	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0
20007962	20007962	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1
20007963	20007963	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1
20007964	20007964	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1
20007965	20007965	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007966	20007966	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
20007967	20007967	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
20007968	20007968	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1
20007969	20007969	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1
20007972	20007972	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20007973	20007973	1	1	2	1	2	2	2	1	2	2	1	2	2	1	1	2	2	1	1	2	1	1	2	2	2	1	2	2	2
20007974	20007974	2	2	2	1	2	2	2	0	2	2	0	2	2	1	2	2	1	0	2	2	2	2	2	2	1	2	2	2	2
20007975	20007975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20007977	20007977	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1
