Desc	Family ID	FRAX00	FRAX01	FRAX02	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	FRAX34	Oeuropea
OG0010770_2	20010770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4
OG0010785_1	10010785	1	0	0	1	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1
OG0010785_2	20010785	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	0	1	1	1
OG0010788_1	10010788	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
OG0010788_2	20010788	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1
OG0010789_1	10010789	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1
OG0010789_2	20010789	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1
OG0010794_1	10010794	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0
OG0010794_2	20010794	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1
OG0010795_1	10010795	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
OG0010795_2	20010795	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1
OG0010800_1	10010800	1	2	0	0	1	0	2	0	1	1	1	0	0	0	0	0	1	0	2	1	0	0	1	0	1	1	1	1	1	0	2
OG0010800_2	20010800	1	0	1	0	1	1	0	0	1	1	1	2	0	0	2	0	0	0	0	0	1	0	1	2	0	1	0	1	1	1	1
OG0010801_1	10010801	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0010801_2	20010801	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	0	2
OG0010803_1	10010803	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
OG0010803_2	20010803	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	5
OG0010807_1	10010807	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
OG0010807_2	20010807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0010808_1	10010808	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1
OG0010808_2	20010808	1	0	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1
OG0010813_1	10010813	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0010813_2	20010813	0	0	2	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1
OG0010817_1	10010817	2	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
OG0010817_2	20010817	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2
OG0010818_1	10010818	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0010818_2	20010818	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	0	1	1	1	1	1	1	1	1	0	1	1
OG0010820_1	10010820	1	0	0	0	2	1	0	1	1	1	1	0	0	2	1	1	2	2	1	1	0	0	2	0	1	2	1	0	0	1	1
OG0010820_2	20010820	1	1	0	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1
OG0010825_1	10010825	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1
OG0010825_2	20010825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0010827_1	10010827	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2
OG0010827_2	20010827	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0010829_1	10010829	0	0	1	1	1	1	0	1	2	1	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	3
OG0010829_2	20010829	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
OG0010832_1	10010832	1	1	1	1	2	2	2	1	1	3	2	1	1	0	0	0	1	1	1	1	0	2	2	1	0	1	2	1	2	0	1
OG0010832_2	20010832	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0010833_1	10010833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OG0010833_2	20010833	1	1	1	1	1	1	1	2	1	2	1	0	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1
OG0010839_1	10010839	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0010839_2	20010839	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1
OG0010847_1	10010847	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1
OG0010847_2	20010847	1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	0	1	1	0	1	1	1
OG0010848_1	10010848	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	2	0	0	0	1	0	0	0	1	0	0	0	0	1
OG0010848_2	20010848	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0010849_1	10010849	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	2
OG0010849_2	20010849	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2
OG0010850_1	10010850	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	2	2	0	2	0	1	2
OG0010850_2	20010850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0010853_1	10010853	1	1	1	0	1	2	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1
OG0010853_2	20010853	0	1	2	1	0	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1
OG0010859_1	10010859	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	1
OG0010859_2	20010859	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0010861_1	10010861	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OG0010861_2	20010861	1	1	1	1	2	1	1	1	1	1	2	1	0	1	1	1	0	0	1	1	0	1	3	1	1	1	1	1	1	1	2
OG0010864_1	10010864	0	1	1	1	1	2	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0010864_2	20010864	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1
OG0010865_1	10010865	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	0	1	2
OG0010865_2	20010865	0	0	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1
OG0010868_1	10010868	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0010868_2	20010868	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	1
OG0010873_1	10010873	0	0	1	0	1	2	0	1	1	0	0	1	1	2	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	2
OG0010873_2	20010873	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1
OG0010878_1	10010878	1	1	0	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	0	2	1	1	1	1	1	0	1	2	2
OG0010878_2	20010878	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0010885_1	10010885	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	0	1	0	1	0	2
OG0010885_2	20010885	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OG0010886_1	10010886	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1
OG0010886_2	20010886	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1
OG0010887_1	10010887	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	0	0	1
OG0010887_2	20010887	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	1
OG0010902_1	10010902	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1
OG0010902_2	20010902	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1	2	1	0	1	1	1	1	0	1
OG0010903_1	10010903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0010903_2	20010903	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OG0010910_1	10010910	1	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1
OG0010910_2	20010910	2	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	1	1
OG0010913_1	10010913	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1
OG0010913_2	20010913	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1
OG0010917_1	10010917	1	1	1	1	2	1	0	1	1	1	1	1	0	0	0	0	2	2	0	0	2	1	0	1	2	2	1	1	2	2	0
OG0010917_2	20010917	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1
OG0010920_1	10010920	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	2	1	0	0	1	1	2	0	1	1	1	1	0	0	0
OG0010920_2	20010920	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1
OG0010921_1	10010921	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	2	1	1	1	1	1	1
OG0010921_2	20010921	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1
OG0010923_1	10010923	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1
OG0010923_2	20010923	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0
OG0010927_1	10010927	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0010927_2	20010927	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	2	1	1	1	0	1	1	1	0	1	1	2	3
OG0010929_1	10010929	1	0	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1
OG0010929_2	20010929	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1
OG0010933_1	10010933	1	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	1	1	1
OG0010933_2	20010933	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	1
OG0010934_1	10010934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0010934_2	20010934	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	1
OG0010944_1	10010944	2	1	1	0	1	0	2	2	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	2	0	2	1	0	1	0	1
OG0010944_2	20010944	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2
OG0010946_1	10010946	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1
OG0010946_2	20010946	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0010947_1	10010947	1	1	2	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1
OG0010947_2	20010947	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0010950_1	10010950	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	1
OG0010950_2	20010950	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0010953_1	10010953	2	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	1
OG0010953_2	20010953	1	0	1	1	0	1	0	1	1	1	1	2	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1
OG0010955_1	10010955	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	2	0	0	0
OG0010955_2	20010955	1	1	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	0	1	1	1	1	1	2	0	0	1
OG0010960_1	10010960	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1
OG0010960_2	20010960	2	1	0	1	0	1	0	2	0	1	0	0	1	1	0	1	1	1	2	0	0	1	0	0	1	0	0	0	1	1	1
OG0010962_1	10010962	1	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1
OG0010962_2	20010962	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0010968_1	10010968	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1
OG0010968_2	20010968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1
OG0010970_1	10010970	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1
OG0010970_2	20010970	1	2	1	1	1	0	1	1	0	1	1	1	1	2	2	0	1	1	1	0	1	2	1	1	1	1	1	0	1	1	1
OG0010982_1	10010982	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0010982_2	20010982	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0
OG0010989_1	10010989	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	1	1
OG0010989_2	20010989	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2
OG0010991_1	10010991	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1
OG0010991_2	20010991	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	0	1	1	1
OG0010999_1	10010999	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0010999_2	20010999	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
OG0011000_1	10011000	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OG0011000_2	20011000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0011001_1	10011001	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0011001_2	20011001	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	0	0	1	1	2	1	1	1	1	1	1	1	1	2	2
OG0011004_1	10011004	1	0	0	2	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0011004_2	20011004	0	0	0	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	2	1	0	1	0	0	1
OG0011008_1	10011008	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1
OG0011008_2	20011008	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0011013_1	10011013	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	1
OG0011013_2	20011013	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0
OG0011014_1	10011014	0	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	2
OG0011014_2	20011014	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1
OG0011018_1	10011018	1	1	3	0	0	0	2	1	0	0	0	1	0	0	1	0	0	1	0	2	1	0	0	1	2	0	1	1	0	0	0
OG0011018_2	20011018	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	1	1
OG0011026_1	10011026	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1	1	0	0	1
OG0011026_2	20011026	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
OG0011029_1	10011029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0011029_2	20011029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OG0011033_1	10011033	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0011033_2	20011033	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0011034_1	10011034	2	0	0	0	0	0	2	2	0	2	1	0	0	0	0	1	1	0	0	2	1	1	1	0	0	1	1	1	0	0	1
OG0011034_2	20011034	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	1
OG0011038_1	10011038	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1
OG0011038_2	20011038	1	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	1
OG0011042_1	10011042	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
OG0011042_2	20011042	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	1	0	1
OG0011045_1	10011045	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1
OG0011045_2	20011045	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1
OG0011048_1	10011048	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1
OG0011048_2	20011048	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	1	1	1
OG0011049_1	10011049	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0011049_2	20011049	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0011054_1	10011054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0011054_2	20011054	0	0	2	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	1	1	1	0	1	1	1	1
OG0011055_1	10011055	2	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1
OG0011055_2	20011055	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0011058_1	10011058	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OG0011058_2	20011058	1	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0011061_1	10011061	1	1	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1
OG0011061_2	20011061	1	0	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	1
OG0011062_1	10011062	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0011062_2	20011062	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	2
OG0011064_1	10011064	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	1	1
OG0011064_2	20011064	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1
OG0011065_1	10011065	2	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1
OG0011065_2	20011065	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	0	1
OG0011066_1	10011066	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
OG0011066_2	20011066	2	2	1	2	0	0	1	2	1	2	1	0	2	2	1	2	1	0	2	0	1	1	0	1	2	0	1	0	0	1	2
OG0011067_1	10011067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0011067_2	20011067	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	2
OG0011070_1	10011070	0	0	0	0	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	0	1	1	3
OG0011070_2	20011070	2	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
OG0011071_1	10011071	1	1	1	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1
OG0011071_2	20011071	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1
OG0011080_1	10011080	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1
OG0011080_2	20011080	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1
OG0011082_1	10011082	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1
OG0011082_2	20011082	1	1	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	0	1	0	1
OG0011083_1	10011083	1	1	1	1	2	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
OG0011083_2	20011083	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0011088_1	10011088	1	1	0	0	1	1	1	1	2	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	0	1
OG0011088_2	20011088	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0
OG0011090_1	10011090	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	1
