Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea
10002850	2	2	4	2	4	2	2	2	4	2	2	4	4	2	2	1	2	3	2	2	3	2	2	2	2	2	2	2	3
10002853	2	4	2	2	2	5	2	2	2	2	2	2	2	4	5	2	2	2	4	3	2	2	2	2	2	2	2	2	2
10002854	2	3	3	4	5	3	4	2	4	4	2	2	1	2	2	2	1	3	2	2	2	3	1	2	0	3	0	4	4
10002863	2	2	2	2	2	3	3	2	3	3	2	3	3	1	3	3	1	1	1	3	3	3	2	2	2	3	2	3	5
10002868	2	2	4	2	2	2	3	3	1	2	5	3	3	2	2	1	1	3	2	2	2	2	2	2	2	2	2	5	1
10002871	3	2	2	3	2	3	3	3	2	3	2	2	2	2	3	3	3	2	3	3	2	3	2	2	2	3	2	3	1
10002876	3	2	2	3	3	2	2	3	2	2	3	1	2	1	2	2	2	2	4	3	2	4	2	3	3	2	3	3	2
10002880	2	2	3	3	3	2	2	2	3	3	2	3	3	2	2	3	3	2	2	2	2	2	2	2	2	3	2	3	2
10002881	2	1	2	2	2	1	2	0	2	2	0	1	2	2	0	0	1	1	0	1	1	2	0	0	0	2	0	1	2
10002885	1	1	1	2	1	0	1	1	1	1	2	1	1	2	2	1	2	1	0	1	1	2	1	1	0	1	1	1	1
10002888	3	3	3	3	3	1	2	2	0	1	2	1	2	1	2	1	3	3	3	3	2	4	2	5	7	1	5	1	2
10002889	2	2	2	2	1	2	2	1	1	2	2	2	2	2	1	2	1	0	1	1	2	2	2	2	2	1	2	2	2
10002898	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2
10002912	2	2	1	2	1	2	2	2	2	2	1	1	1	2	0	1	0	2	2	1	1	2	1	1	2	2	2	1	2
10002915	3	3	2	2	3	3	2	1	3	2	3	3	3	2	1	2	1	3	3	3	3	2	3	2	3	3	2	2	2
10002932	2	2	3	1	3	2	3	5	1	1	2	2	3	2	3	2	1	2	1	3	3	1	6	4	4	1	6	2	3
10002942	3	3	3	3	3	3	2	2	3	3	2	3	1	2	3	3	1	1	3	2	3	3	3	2	2	2	3	3	2
10002952	2	2	1	2	1	2	2	1	2	2	2	2	1	2	2	2	1	0	2	1	2	0	2	1	1	2	1	2	2
10002954	1	2	2	2	2	2	2	1	2	3	1	1	1	2	2	3	1	1	2	1	2	1	2	1	2	2	1	2	2
10002961	1	1	2	2	2	1	2	2	2	2	0	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2
10002970	3	3	3	3	3	2	2	2	3	2	1	3	4	2	2	3	2	2	2	3	3	1	2	2	2	2	2	3	2
10002975	2	1	4	1	6	2	2	2	2	2	3	5	3	2	2	2	3	2	1	1	3	2	2	2	2	2	2	4	3
10002980	1	0	0	1	1	2	2	0	2	2	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1	2	2	1	2
10003013	2	1	2	1	2	2	2	2	2	2	1	2	2	2	1	2	1	2	2	3	2	0	1	2	1	2	1	0	2
10003028	2	2	2	2	2	3	2	2	2	3	3	2	2	1	3	3	1	2	2	2	2	2	3	3	3	3	3	3	3
10003032	3	1	1	2	0	2	2	2	2	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	2
10003034	3	3	2	3	2	3	3	3	2	3	3	2	2	1	2	3	1	2	3	1	2	1	2	3	3	2	2	2	3
10003042	1	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	4
10003045	2	2	3	2	3	2	2	2	3	3	1	3	2	2	2	3	3	2	2	2	3	2	3	2	2	3	3	3	2
10003047	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	3
10003053	3	3	2	3	2	2	3	3	3	3	1	1	1	3	2	3	3	2	3	2	3	3	1	2	3	3	3	2	2
10003058	2	2	3	2	3	2	3	2	2	2	2	2	2	3	2	2	3	4	2	2	2	2	3	2	2	2	2	3	1
10003060	3	2	0	3	3	3	3	3	3	3	0	3	1	3	2	3	0	3	2	2	2	3	2	3	2	3	3	3	2
10003070	2	2	1	1	1	2	2	0	1	2	1	1	1	1	1	1	0	1	1	2	2	2	1	0	0	2	0	2	1
10003076	2	0	2	2	2	2	2	1	2	2	1	2	1	0	1	2	1	2	1	1	1	1	1	2	2	2	1	1	2
10003078	3	1	2	2	2	2	2	1	2	2	2	2	0	1	1	2	2	2	1	0	2	0	2	0	1	2	2	1	3
10003079	2	2	3	2	3	2	3	2	2	2	3	2	3	2	1	2	2	1	2	2	3	3	3	3	4	2	2	1	2
10003081	2	1	2	2	1	2	2	1	2	2	0	0	1	0	1	1	2	2	2	1	2	1	1	1	1	2	1	2	3
10003089	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	2	2	2	0	1	0	1
10003090	4	3	2	2	3	3	2	3	3	2	3	1	1	2	3	3	2	2	2	2	3	2	2	3	3	2	2	2	3
10003098	2	2	2	2	1	2	2	3	2	1	2	4	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	3
10003101	3	3	2	3	1	2	3	1	2	2	3	2	2	2	2	4	4	3	3	2	2	2	4	1	2	2	1	2	2
10003103	3	1	2	2	2	3	3	1	3	3	2	3	3	3	1	2	3	3	3	2	2	3	2	2	3	3	2	3	3
10003106	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
10003108	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	0	1	1	1	0	1	1	1	0	1	2
10003115	2	0	2	2	1	1	2	1	2	2	2	0	2	1	0	1	1	2	0	2	2	2	1	1	1	2	1	2	1
10003119	2	2	1	1	1	2	2	1	2	1	1	2	2	2	1	2	0	2	1	2	2	2	1	2	2	2	2	2	2
10003123	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	3
10003128	2	1	3	2	3	2	3	2	4	2	3	2	2	2	1	2	2	2	2	2	3	2	4	4	2	2	3	2	3
10003134	3	2	1	2	2	3	2	2	2	2	2	2	2	2	3	2	0	2	2	2	2	2	3	2	3	2	1	2	2
10003135	2	2	3	3	2	2	2	2	3	4	2	3	3	2	2	3	2	2	2	1	2	2	2	2	2	2	2	3	2
10003137	0	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	0	2
10003139	3	3	2	3	2	4	3	2	2	2	2	2	2	3	3	2	2	0	3	1	2	3	2	3	1	2	2	2	2
10003148	2	2	2	2	3	2	3	2	2	2	3	2	2	1	2	3	2	2	2	2	2	2	3	3	4	2	1	2	1
10003154	2	1	2	1	2	3	2	1	2	2	0	1	1	0	0	2	1	2	1	2	1	1	3	0	2	2	3	0	2
10003157	3	3	2	2	2	2	2	3	2	2	2	2	2	4	2	2	3	2	2	2	2	2	3	2	2	3	3	2	3
10003159	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1
10003166	0	2	3	1	2	5	2	4	3	2	2	3	3	2	6	1	1	1	3	2	2	2	3	1	3	1	2	1	3
10003167	2	2	2	2	1	3	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	0	2
10003171	3	2	1	2	2	3	2	3	3	3	3	2	3	1	3	3	2	2	3	2	3	3	2	3	3	2	2	2	2
10003172	2	2	1	1	1	2	2	2	1	2	2	1	1	3	2	2	1	2	1	1	1	2	2	2	2	2	2	1	4
10003179	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	3	3	2	4
10003184	3	3	2	1	2	3	2	2	3	2	2	3	2	2	3	2	1	2	3	3	2	1	3	1	3	3	2	2	2
10003185	2	0	1	2	1	2	2	1	1	2	1	1	0	0	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2
10003195	3	1	3	1	2	3	3	1	3	3	3	1	2	2	1	3	1	3	2	1	3	3	3	2	3	3	3	3	2
10003198	4	3	1	1	1	4	4	4	1	1	3	1	1	5	3	1	1	1	3	2	1	1	2	5	4	1	3	1	2
10003201	0	0	0	1	0	0	1	1	0	2	0	0	0	0	0	2	1	0	0	1	0	2	1	1	1	0	1	0	1
10003209	3	6	2	2	1	4	2	3	2	2	2	2	1	4	4	2	2	1	0	2	1	1	2	2	3	2	3	1	1
10003210	0	2	2	2	1	2	0	1	2	2	0	1	1	2	2	3	3	0	2	3	2	2	1	2	1	2	1	1	2
10003211	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	3	4	2	2	2	1
10003219	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1
10003221	4	3	1	2	1	3	3	3	1	2	3	1	1	2	3	2	1	2	3	1	1	2	3	1	2	2	3	2	3
10003222	3	1	2	2	3	2	3	3	3	3	2	2	1	1	1	3	2	3	2	2	2	2	3	3	3	3	2	3	2
10003223	1	1	1	2	1	1	2	2	1	2	0	1	1	1	1	1	2	2	1	1	2	1	2	2	2	2	2	0	3
10003234	1	1	1	1	0	2	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1
10003243	2	2	3	2	2	2	2	2	2	2	2	2	2	1	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2
10003245	2	2	2	3	2	3	2	1	2	3	1	2	2	1	3	3	2	3	3	3	2	2	3	2	2	3	3	2	2
10003248	1	1	2	2	2	1	2	0	2	2	0	1	2	1	0	2	2	1	1	1	1	2	1	0	0	1	0	2	2
10003252	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	1	3	3	2	2	2	2	4
10003254	2	3	2	2	2	2	2	2	2	2	2	3	1	5	1	2	3	2	4	2	2	2	1	4	3	1	2	2	2
10003256	3	3	3	5	2	2	3	3	2	2	1	1	1	1	2	1	1	2	3	2	4	3	2	2	2	3	3	2	2
10003257	0	1	1	1	0	0	0	2	0	0	1	0	2	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	2
10003266	2	1	4	2	4	1	2	2	3	1	2	4	3	2	1	2	2	2	2	1	4	2	2	2	2	2	2	2	2
10003272	2	2	5	2	6	1	3	2	5	2	2	1	2	1	2	2	1	0	2	1	5	2	2	2	1	2	2	3	4
10003288	2	2	2	2	2	2	2	2	2	2	2	3	3	2	1	2	2	3	3	2	3	2	2	2	3	2	2	2	2
10003297	2	0	0	0	1	2	2	0	2	2	1	0	1	0	0	1	0	2	0	0	1	2	1	0	1	1	1	1	2
10003299	3	3	3	2	2	3	2	2	2	3	2	2	2	3	4	2	2	2	2	2	2	2	2	3	2	2	2	2	3
10003302	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	5	2	5	2	2
10003306	2	2	3	3	3	2	2	1	2	4	2	3	3	2	1	3	2	2	2	2	3	3	2	2	2	2	2	2	2
10003307	2	2	0	1	2	4	2	2	3	2	2	1	2	3	3	4	2	2	2	2	2	2	3	1	6	2	2	2	2
10003309	2	2	2	3	2	2	2	2	3	2	2	3	3	3	2	2	2	2	1	1	3	3	3	2	2	3	2	3	2
10003312	1	1	1	1	1	0	2	4	1	1	2	1	1	2	0	2	2	1	2	1	1	1	2	2	3	2	2	2	2
10003314	3	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3
10003315	1	3	2	2	3	1	3	3	2	2	3	2	2	4	2	2	2	2	3	1	2	2	2	3	2	2	3	3	4
10003325	1	0	0	0	1	1	1	0	2	1	1	1	0	0	0	2	1	0	1	1	2	1	0	1	1	0	1	2	2
10003330	1	1	1	0	1	2	0	0	2	1	1	1	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1
10003335	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	4
10003338	2	1	0	1	0	2	1	0	2	2	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	2
10003342	1	3	0	1	0	2	0	1	0	1	1	0	0	2	2	1	0	1	3	2	0	1	1	1	2	0	2	0	1
10003346	2	2	3	2	3	3	2	1	1	2	2	3	3	2	2	3	2	2	1	2	3	3	2	2	1	2	2	3	1
10003352	3	2	2	2	3	3	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2	3	2	3	2	3	2	2	3
10003355	2	1	0	2	1	2	2	0	3	2	0	3	0	1	0	0	1	2	1	0	1	1	3	1	2	2	1	2	3
10003360	0	2	2	2	3	0	0	4	1	1	2	3	3	4	4	1	4	3	2	2	2	2	3	2	1	1	3	2	1
10003361	2	2	2	2	1	2	2	2	2	2	2	2	2	0	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2
10003366	4	2	1	2	2	2	2	2	4	2	2	2	2	3	2	2	2	2	3	1	3	2	2	2	2	2	2	2	3
10003368	2	1	2	1	1	2	2	2	3	2	2	1	2	1	1	0	0	2	0	1	3	2	1	1	1	3	1	1	2
10003373	2	0	1	1	2	2	2	2	2	2	2	1	1	0	1	2	2	1	1	2	1	1	1	2	1	2	2	1	2
10003380	3	4	1	2	3	2	2	2	4	5	1	3	1	2	1	2	1	2	2	1	4	5	2	3	2	1	2	2	4
10003381	2	1	1	2	3	4	4	1	1	3	3	4	1	1	3	2	3	2	2	2	2	2	3	3	5	2	4	1	3
10003384	1	3	2	2	2	3	2	2	2	2	2	2	2	4	3	2	2	1	3	1	2	2	3	3	2	2	3	2	3
10003385	3	2	1	1	2	2	2	3	2	3	2	2	2	2	3	3	3	2	1	3	2	3	2	3	3	4	2	1	2
10003396	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	3
10003406	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	3	2	2	2	1	2
10003413	2	2	2	2	2	2	2	3	2	2	3	2	2	2	1	1	2	3	2	3	2	2	2	4	2	2	3	2	2
10003417	3	2	2	2	2	3	3	3	3	2	2	2	2	2	1	3	2	3	2	1	2	2	2	2	3	4	1	3	2
10003419	5	3	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	3	2	2	2	1	2	2	2	2	2	2
10003437	1	1	1	0	1	1	0	1	0	0	1	1	1	1	2	1	1	0	1	1	0	0	2	1	2	0	1	1	1
10003444	3	1	1	2	1	2	2	1	2	2	1	1	1	2	2	1	0	2	1	0	2	1	1	0	2	2	1	1	2
10003445	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
10003451	2	3	2	3	2	2	2	2	2	1	2	2	2	3	3	2	3	2	3	3	2	3	2	2	2	2	2	2	2
10003457	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	4	2	2
10003458	2	1	2	1	1	2	1	2	2	1	0	2	1	1	1	0	1	0	0	1	1	0	2	0	1	1	2	2	1
10003463	1	1	3	3	1	2	2	1	2	2	2	2	2	2	2	2	1	0	1	1	1	2	2	2	2	2	2	2	2
10003465	2	2	2	3	2	2	2	2	3	2	2	2	1	2	3	2	2	2	2	2	2	2	3	2	3	2	2	2	2
10003473	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	1	2	2	2	2	3	2	4	2	5	2	1
10003477	1	2	1	2	2	2	1	2	2	2	4	2	1	2	2	2	2	1	2	2	2	2	4	3	3	2	4	1	2
10003492	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3
10003506	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10003507	3	2	2	1	2	2	3	2	2	1	3	2	2	3	3	1	1	1	2	2	2	2	2	3	3	2	3	2	2
10003510	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	2	2	2	2
10003528	2	2	3	2	4	2	2	1	2	2	1	3	3	2	2	3	2	2	2	3	2	3	1	2	1	2	1	3	1
10003532	1	0	1	0	0	1	1	0	2	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1
10003535	2	2	2	2	2	2	2	4	2	2	2	2	2	3	2	2	3	2	2	2	2	2	4	3	2	1	2	2	3
10003536	2	1	0	2	1	1	1	0	2	2	1	0	0	0	1	0	1	2	1	1	1	2	2	1	1	2	1	2	2
10003543	2	0	4	2	3	2	1	2	2	3	2	4	3	2	2	2	1	2	2	3	3	2	2	2	1	4	2	2	2
10003550	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2
10003553	2	2	2	1	3	1	1	3	3	1	2	4	4	2	2	2	3	2	2	2	5	1	1	2	2	2	2	3	1
10003555	2	2	2	2	3	2	3	2	3	2	1	2	2	2	2	2	1	1	2	2	3	2	2	3	2	2	2	2	2
10003559	2	1	0	1	1	2	2	2	2	2	1	1	2	1	0	2	0	2	1	2	1	1	1	1	1	2	1	1	2
10003562	2	1	3	0	4	2	2	2	4	2	2	3	2	1	2	2	2	2	2	2	4	2	2	2	1	2	2	2	1
10003565	3	3	2	3	1	3	3	0	3	3	1	2	2	2	2	3	0	2	1	1	2	3	2	1	3	2	3	3	4
10003568	3	2	2	2	2	3	2	2	2	2	2	3	3	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2
10003569	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	4
10003598	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	5
10003601	1	2	2	1	3	2	2	2	2	2	4	2	3	2	2	3	2	2	3	2	2	2	1	3	3	2	2	2	3
10003606	2	2	1	0	0	1	2	1	2	1	2	2	1	1	1	1	0	2	2	0	1	2	2	2	1	2	1	2	2
10003611	2	2	2	2	2	2	2	2	1	2	3	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2
10003612	2	2	2	1	2	2	3	2	2	2	2	2	2	2	2	4	4	2	2	2	2	2	2	2	2	2	2	2	2
10003617	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10003619	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	3	1	2	3	2	2	3	2	3	2	3	2
10003621	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	3	2	2	2	3	2	2	4
10003627	2	1	2	0	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10003634	2	3	2	2	2	5	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2
10003651	2	3	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	1	3	2	2	2	2	2	2	3	2	2	3
10003654	2	2	2	2	1	2	1	2	2	2	1	2	2	1	0	2	1	2	0	1	2	2	1	1	1	2	2	2	3
10003655	2	1	3	3	3	2	2	2	1	2	1	3	3	2	3	2	1	3	1	2	3	2	2	3	2	2	2	3	2
10003661	2	2	3	1	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2
10003662	3	2	1	4	2	2	2	2	2	3	1	3	2	4	1	2	1	1	2	1	2	2	1	2	3	3	2	3	3
10003663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	1	1	0	2	1	1	2
10003664	3	1	0	1	1	1	0	1	2	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2
10003670	1	1	1	1	2	1	1	0	2	1	0	1	1	1	0	2	1	1	0	1	1	1	1	0	1	1	1	2	3
10003671	2	2	2	2	3	2	3	4	2	2	3	2	1	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2
10003672	2	3	1	3	3	3	3	2	2	2	3	1	2	3	3	2	2	2	1	1	1	3	2	2	1	2	2	2	3
10003677	2	2	2	2	3	2	2	2	2	1	2	2	2	2	2	2	2	3	2	1	1	2	2	1	2	2	2	2	2
10003680	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	3
10003682	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10003683	2	1	3	2	3	2	2	2	3	3	2	2	2	2	2	2	2	1	2	2	3	2	2	2	3	2	2	2	3
10003687	3	3	3	3	1	3	3	2	3	3	1	1	0	0	1	2	2	3	2	1	0	3	3	2	3	2	3	2	3
10003691	2	3	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10003692	1	1	2	2	2	2	3	2	2	2	4	2	2	2	1	3	2	1	1	2	2	4	2	4	3	2	3	2	2
10003693	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2
10003698	1	2	3	2	2	2	3	3	1	3	1	1	2	2	2	3	3	2	3	2	2	3	2	2	2	1	2	2	3
10003709	4	2	2	1	3	2	1	3	2	1	2	2	3	3	2	2	2	2	1	2	2	4	2	2	2	4	2	2	3
10003710	1	1	1	1	2	1	0	1	0	1	0	1	1	1	2	1	0	1	1	0	1	1	2	0	0	2	1	1	2
10003719	2	2	2	0	2	1	2	2	2	2	2	1	1	2	0	2	1	0	1	1	2	2	1	2	2	2	2	2	2
10003736	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10003737	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3
10003738	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	6
10003740	0	1	2	2	1	2	1	1	2	2	0	2	2	1	1	2	2	2	1	3	2	2	2	1	1	2	1	2	2
10003742	2	1	1	1	0	2	2	0	2	2	1	1	0	1	1	2	1	0	1	1	1	2	1	1	1	1	2	0	2
10003745	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10003752	2	0	1	1	1	2	2	1	2	2	0	0	0	0	1	2	0	1	1	1	1	1	0	0	0	1	0	1	3
10003761	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10003764	2	2	2	2	2	3	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3
10003768	1	1	2	2	3	3	2	2	2	2	2	3	3	2	1	2	1	1	2	2	2	2	3	4	3	1	2	2	4
10003770	2	3	2	1	2	2	2	2	1	1	2	2	2	3	3	2	2	1	3	2	2	1	4	5	1	2	1	2	6
10003774	2	2	1	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5
10003779	3	2	1	2	2	2	2	3	2	2	2	2	1	2	1	3	2	2	2	2	1	2	3	4	2	2	2	2	4
10003784	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3
10003785	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	1
10003787	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	1	3	2	2	2	2	2
10003789	1	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	1
10003793	3	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2
10003794	2	2	2	2	1	2	2	2	2	2	2	1	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	4
10003798	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	0	3	1	0	1	0	1
10003799	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2
10003803	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10003804	2	1	3	2	4	2	2	3	0	2	1	4	2	2	1	3	1	2	2	2	2	2	1	4	2	1	2	2	3
10003805	2	2	1	1	2	3	1	3	3	2	3	3	3	2	1	2	2	2	2	1	3	2	3	3	3	2	2	2	2
10003810	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	6	1	2	2	2	2	2	2	2	2	3	2	2	2
10003812	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	3	3	2	2	2	2	2
10003822	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	1	2	2
10003823	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	3	2
10003825	3	2	2	1	1	2	2	1	2	1	2	1	2	1	2	2	1	1	2	1	4	2	2	1	1	1	2	2	2
10003826	3	4	3	1	3	4	1	3	2	1	2	1	3	0	1	2	1	3	2	2	2	1	3	1	2	2	5	1	1
10003829	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3
10003830	2	2	2	2	2	1	2	1	3	3	1	1	2	2	2	3	1	2	1	2	1	3	2	2	2	2	1	2	5
10003832	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10003833	1	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10003836	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	4
10003839	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2
10003848	2	2	2	2	2	3	2	3	1	2	4	2	2	1	1	2	2	2	3	3	2	1	3	2	3	2	3	2	2
10003851	2	2	2	1	2	2	1	2	2	2	1	1	2	2	1	2	2	1	2	1	1	2	2	2	1	2	2	1	1
10003852	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2
10003855	2	2	1	2	2	3	3	2	2	3	3	2	2	1	0	3	1	1	2	3	2	3	3	1	3	2	0	2	4
10003857	2	3	2	3	1	2	2	2	3	2	1	2	1	2	2	2	2	3	3	2	2	2	3	2	2	1	2	2	2
10003859	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10003860	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	3	3	2	2	2	2	1	2	2	2	2	2	2	3
10003862	2	1	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10003863	3	2	2	3	3	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10003864	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	2	3	2	2	2	3
10003867	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2
